smiles,hERG_top20_6_brics_mol,group,QED_score
Cn1cnc2c1c(=O)n(C1(C#N)CCN(C3(C#N)CCN(C4(C#N)CCN(c5ccc(F)cc5)CC4)CC3)CC1)c(=O)n2C,1,test,0.43931922941467066
CN1CCCCC1c1ccc2[nH]c(N3CC4CC4(c4ccc5[nH]c(C6CCCCN6C)nc5c4)C3)nc2c1,1,test,0.37863833673935415
CS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)c(-c2ccccc2)c1,1,test,0.7179818292772416
N#Cc1ccccc1C(F)(F)F,1,test,0.5880431007027185
O=S(=O)(c1ccc(-c2cccc(F)c2)cc1)N1CC[C@H]2C(N3CC[C@H]4C(c5cccc(F)c5)CC[C@H]43)CC[C@H]21,1,test,0.36844575879844366
FC(F)(F)c1ccccc1,1,test,0.5274607455911078
CS(=O)(=O)c1ccc(-c2ccc([C@@H]3C=C(c4cc(F)ccc4F)CN3c3ccc(S(C)(=O)=O)cc3)cc2)cc1,1,test,0.2832965350703068
CN1CCc2cccc3c2C1Cc1ccc(-c2nc(N4c5ccccc5Sc5ccc([C@H]6CC[C@H](c7ccc8c(c7O)-c7cccc9c7C(C8)N(C)CC9)CC6)cc54)n4ccccc24)c(O)c1-3,1,test,0.18238274596260726
Clc1cccc([C@H]2C[C@]23CCN(C24CCC(N5CC[C@]6(C[C@@H]6c6cccc(Cl)c6Cl)C5)(CC2)OC4)C3)c1,1,test,0.3822388637874423
N[C@H]1CCCC[C@H]1c1cccc(-c2ccccc2)c1,1,test,0.8439119518766329
NC1=NC2(CO1)c1cc(-c3cc(Cl)cc(Cl)c3)ccc1OC1(CCC1)C21COC1,1,test,0.7206870484546696
Cc1c([C@H]2CCc3cc(-c4ccc5c(c4C)COC5=O)ccc3C2)ccc2c1CCN(C1CN(c3ccc4c(c3C)COC4=O)C1)C2,1,test,0.22517659988472608
N#Cc1ccc(N2CC[C@@H](N3CCC(C4N[C@@H](N5CCC(C6N[C@@H](N7CCCC7)Cc7c6[nH]c6ccccc76)CC5)Cc5c4[nH]c4ccccc54)CC3)[C@@H](F)C2)cc1,1,test,0.14308519657464885
Fc1ccc(N2CCCC2)c(F)c1,1,test,0.6463780290542379
CC1(C)CC(c2ccccc2)CC(C)(C)N1,1,test,0.7558552855273025
CC1(c2c[nH]c3ccccc23)CCN(C2(C)CCN(C3(C)CCN(c4c[nH]c5ccccc45)CC3)CC2)CC1,1,test,0.3051764497977243
O=C1CC(N2CC(c3cccc(F)c3)CC2=O)CN1c1cc(Cl)cc(Cl)c1,1,test,0.7634186083410613
CN1CCCCC1N1CC2CC2(c2ccc3[nH]c(N4CC5CC5(C5CCCCN5C)C4)nc3c2)C1,1,test,0.728286427882728
Clc1ccc(-c2cccc3sccc23)cc1,1,test,0.5504567800572214
Cc1cccc(N2CC[C@]3(C[C@@H]3N3CCCC3)C2)c1,1,test,0.802186894125909
Cc1cc(N2CCC([C@H]3CCC[C@@H](N4CCC(C(F)(F)F)CC4)N3)CC2)no1,1,test,0.832661285474187
F[C@H]1CCN(c2nc3cnc(-c4ccc(-c5cc6sc(N7CC[C@H](F)C7)nc6cn5)cc4)cc3s2)C1,1,test,0.284338302740446
CCS(=O)(=O)n1c2c(c3cc(N4c5ccccc5CCc5ccc(Cl)cc54)ccc31)CN(c1ccc(N3c4ccccc4CCc4ccc(Cl)cc43)cc1)CC2,1,test,0.17365304300775397
FC1CC[NH2+]CC1c1ccccc1C1C[NH2+]CCC1F,1,test,0.7903330155503944
CC1(C)CC(C(C)(C)C)CC(C)(C)N1,1,test,0.6255655447547169
c1ccc2c(N3[C@H]4CC[C@@H]3C[C@@H](c3ccc(-c5ccc6c(c5)OCO6)cc3)C4)cccc2c1,1,test,0.34236640396391316
FC(F)(F)Oc1ccc(Cl)c(Cl)c1,1,test,0.7116977790581278
Clc1ccc(N2CC3CN(C45CCC(c6ccc(Br)cc6)(CC4)OC5)CC(C2)O3)cc1,1,test,0.5725332423388398
FC(F)(F)c1cccc(-c2ccc(C3=CC4(CCNCC4)Oc4ccccc43)cc2)c1,1,test,0.5229285023210497
Fc1cccc(-c2ccc(-c3c(-c4cc(Cl)ccc4-c4cccc(F)c4)ncc4cncn34)cc2)c1,1,test,0.24690611953760047
Cc1cc(Cl)cnc1[C@@H]1CC[C@H](c2ccc3c(c2)COCO3)N1,1,test,0.9008467248331454
FC(F)(F)O[C@H]1CCc2cc([C@H]3CCc4cc(C56CCC(c7nc8ccccc8o7)(CC5)OC6)ccc4C3)ccc2C1,1,test,0.24674693113617044
N#CCC(=O)c1ccc(-c2cc(C3CCCC3)ccc2C(=O)CC#N)cc1,1,test,0.66576596955088
c1cc(-c2cccc(N3CC[C@]4(C[C@@H]4c4ccc5c(c4)OCO5)C3)c2)cc(-c2ccc3c(c2)OCO3)c1,1,test,0.31313762109420173
NC1=NC2(CS1)c1cc([C@@H]3CC[C@H](c4ccc5c(c4)C4(CSC(N)=N4)C4(COC4)CO5)N3)ccc1OCC21COC1,1,test,0.482881755320116
CCN1CCC(c2ccc3ncc(F)c(-c4ccc5nc(N6CCC(F)(F)C6)ccc5c4)c3n2)CC1,1,test,0.34891913839402516
N#Cc1cccc(Cl)c1N1CCC([C@H]2C[C@H]2N2CCC([C@H]3C[C@H]3N3CCN(c4ccc(Cl)c(Cl)c4)CC3)CC2)CC1,1,test,0.3496306116367031
CC(C)Cc1ccc(-c2ccc3ncc(F)c(-c4ccc(CC(C)C)cc4)c3n2)cc1,1,test,0.3275563317881906
CC1(C)CC(c2ccc(-c3ccc4onc(-c5noc6ccc(C(C)(C)C)cc56)c4c3)cc2)CC(C)(C)N1,1,test,0.2647264799277913
N#Cc1nc(-c2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1,1,test,0.4903617974409425
Clc1ccc(-c2ccc3c(-c4ccnc5cc(-c6cc7c(Cl)cc(Cl)cc7c7cc(-c8ccccc8)ccc67)ccc45)ccnc3c2)cc1,1,test,0.17213066855715842
CN1C[C@H](C2CN(C3CCc4c(c5ccccc5n4C)C3=O)C2)N(c2ccccc2)Cc2cc(Cl)ccc21,1,test,0.3395350945163006
Fc1ccc(-c2ccc3c(c2)N(c2ccc4c(c2)N(c2ccc(F)cc2)c2ccccc2S4)c2ccccc2S3)cc1,1,test,0.20366703439733266
Clc1cccc(N2CCCCCCC2)c1Cl,1,test,0.7012619675871679
CC1(N2CCC3CN(c4c(F)cnc5ccc(C6(O)CCN(c7ccccn7)CC6)nc45)CC32)N=C(N)c2ccccc2S1,1,test,0.3489379816224272
c1ccc2c(-c3nc4ccccc4n3[C@@H]3CN(c4nccc5ccccc45)CC[C@@H]3c3nccc4ccccc34)nccc2c1,1,test,0.20801602149813492
Cc1c(N2CCN(c3ccc(F)cc3)CC2)oc2ccc(Br)cc12,1,test,0.6172246109515024
Cc1cc(-c2ccc3ncc([C@H]4CCc5cc(-c6cccc(Cl)c6)ccc5C4)c(-c4ncnc5c4CNC5)c3c2)no1,1,test,0.23283399534967233
CC(=O)C1=NN(c2cc(C)ccc2F)CC1(c1ccccc1)c1ccc(-c2ccccc2)cc1,1,test,0.3466798872783665
CC1(C)CC(COC(=N)c2ccc([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)s2)CC(C)(C)N1,1,test,0.22296963719403215
CN1CCCCC1c1ccccc1,1,test,0.6340933435399073
Oc1ccc(-c2cc(Br)cc(Br)c2)cc1,1,test,0.8121660816150541
CN(C)c1nc2cc3c(cc2o1)CCN(c1cc(Cl)c2c(Cl)c(N4CCc5ccccc5C4C4CCCCC4)n(-c4ccc(Cl)c(Cl)c4)c2n1)CC3,1,test,0.17388100822990357
N#Cc1ccc(C23CCN(c4cc(Cl)c5c(Cl)c(-c6ccccc6)n(-c6ccccc6)c5n4)CCC2C3)cc1,1,test,0.22607489876200468
Nc1nc(N2CCC(C3CCN(c4ccc(Br)cn4)CC3)CC2)c2ccc(F)cc2n1,1,test,0.5830658936218103
Clc1ccc(N2CC(c3ccccc3)C2)cc1Cl,1,test,0.7757588723599248
Clc1ccc(C23CCC(c4ccc(Cl)c(Cl)c4)(CC2)OC3)cc1Cl,1,test,0.5238178210915473
Cc1cc(C#N)cnc1N1CCC(O)(c2ccc(N3CCC(O)(c4cccc(F)c4)CC3)cc2)CC1,1,test,0.5696765053458319
CN1CC[C@H](c2cccc(-c3cccc(-c4nccc5ccccc45)c3)c2)[C@H](O)C1,1,test,0.5088895530381663
Cc1ccc2c(-c3ccc(/C(CCCCN4CCC(c5cccc6nc(C)ccc56)CC4)=N/Oc4ccc(Cl)cc4)cc3)cccc2n1,1,test,0.08391574435929207
Fc1ccc(N2[C@H]3CC[C@@H]2C[C@H](N2CCC[C@@H](N4CCC[C@@H](c5ccccc5)C4)C2)C3)cc1,1,test,0.5979285170377859
Oc1ccc(C23CCC(c4ccc(O)cc4-c4ccc(Cl)cc4Cl)(CC2)OC3)c(-c2ccc(Cl)cc2Cl)c1,1,test,0.2504166781656108
Cc1c(Cl)ccc(-c2ccc(-c3cccc(N4CCC5(CCN(CCC(F)(F)F)CC5)CC4)c3)cc2)c1Cl,1,test,0.3064268520071544
Clc1ccc(C23CCC(c4ccc(-c5ccccc5)cc4)(CC2)OC3)cc1Cl,1,test,0.438009738048012
CC(=O)C1=NN(c2cc(C)ccc2F)CC1(c1ccccc1)c1ccc(C23CCC(c4ccccc4)(CC2)OC3)cc1,1,test,0.2444630218880161
Clc1ccc(-c2nc3c4c(ccc3o2)CCN(c2nc3c5c(ccc3o2)CCN([C@@H]2Cc3ccccc3[C@H](c3ccc(Cl)c(Cl)c3)C2)CC5)CC4)cc1,1,test,0.17810784905586297
CCCS(=O)(=O)n1c2c(c3cc(-c4nc5c6c(ccc5o4)CCN(c4ccc5c(c4)c4c(n5S(=O)(=O)CCC)CCN(S(=O)(=O)c5ccc(C)cc5)C4)CC6)ccc31)CN(C1CCCCN1)CC2,1,test,0.13541029508511146
FC(F)(F)Oc1ccc(N2CCCCCCC2)cc1,1,test,0.7936612133094657
CN1CCCCC1N1CCC(c2nc3cc(C45CC4CN(C4CCCCN4C)C5)ccc3[nH]2)CC1,1,test,0.716417421654024
O=C1N(c2ccc(Cl)cc2)CCC12CCN(C1CCN(c3ccc(Cl)cc3)CC1)CC2,1,test,0.6095341075193355
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(N2CCN(C3CCN(c4ccc(N(C)C)cc4)CC3)CC2)CO1,1,test,0.7225540013097452
Fc1ccc(-c2ccc3c(c2)CC[C@H]([NH+]2CCC(c4ccc5c(c4)CC[C@H](c4ccc(F)cc4)C5)CC2)C3)cc1,1,test,0.2818909711410624
c1nc(-c2ncnc3ccc(N4CCCC4)cc23)c2cc(-c3ccc4ncnc(N5CCCC5)c4c3)ccc2n1,1,test,0.27557544575730775
c1ccc2[nH]c(N3CCNCC3)nc2c1,1,test,0.7239801395862654
Cc1cc(Br)c(-c2ccc(Cl)c(-c3ccc4ccccc4c3)c2/N=N/c2c(O)ccc3ccccc23)c2ccccc12,1,test,0.19387764656133893
Fc1ccc(-c2cnc3ccc(-c4ccc([C@H]5Cc6c([nH]c7ccccc67)C(C6CCCCC6)N5)cc4)cc3c2[C@H]2Cc3c([nH]c4ccccc34)C(C3CCCCC3)N2)cc1,1,test,0.13532859351621096
Oc1ccc2c3c1O[C@@H]1[C@@]4(c5ccc(F)cc5)CC[C@@]5(C[C@@H]4c4ccc(F)cc4)[C@@H](C2)N(C24CCC(C(F)(F)F)(CC2)OC4)CC[C@]315,1,test,0.2937897572765292
c1ccc2[nH]c(-c3cc4ccccc4[nH]3)cc2c1,1,test,0.48967097669624293
CN(C)C(=N)c1ccc(-c2ccc(F)cc2)c(-c2ccc(F)cc2F)c1,1,test,0.4997973080848687
Fc1ccc(-c2ccc3cc2COC/C=C/COCc2ccc(o2)-c2ccnc(n2)N3)cc1,1,test,0.3701221038982082
N=C(N)NOc1cccc(O)c1,1,test,0.2868371203705435
Fc1ccc(-c2ccc(Cl)cc2)c(Br)c1,1,test,0.6982563677899227
CN1C(C)(C)CC(c2ccc(-c3nc(N)nc4c3CN(c3ccc(-c5ccc6c(c5)C5(COC(N)=N5)C5(CC5)CO6)cc3)CC4)cc2)CC1(C)C,1,test,0.2356685136085574
Clc1ccc(N2[C@H]3CC[C@@H]2CC(c2ccc4c(n2)CCC4)C3)cc1,1,test,0.7534112002794081
Clc1ccc(-c2cccc(N3CCC4(CCCc5c(-c6ccc(Cl)c(Cl)c6)cccc54)C3)c2)cc1Cl,1,test,0.24411572350511135
N#CCCc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1,1,test,0.8170170928356343
Clc1ccc(-c2ccccc2)cc1-c1cc(-c2ccccc2)ccc1Cl,1,test,0.3402996211269807
CN1CCN(c2nc3cnc([C@H]4Cc5c([nH]c6ccccc56)C(C5CCSCC5)N4)cc3[nH]2)CC1,1,test,0.40092258183726676
CCC(CC)CN1CC[C@@H](N2CC[C@@H](c3ccccc3)[C@@H](F)C2)[C@@H](F)C1,1,test,0.7241219507244939
Cc1ccc2cc(N3CCN(c4cc5ccc(C)cc5[nH]4)CC3)[nH]c2c1,1,test,0.5579353904346501
O=C1N(c2ccc(Cl)cc2)C(=O)C2(CCN(c3ccc(Cl)cc3)CC2)N1c1ccc(Cl)cc1,1,test,0.3777599180869827
Cc1nc(-c2ccc(-c3ccc4c(c3C)COC4=O)c(F)c2)sc1-c1ccc(-c2ccc3c(c2C)COC3=O)cc1F,1,test,0.2002899431582023
Fc1ccc(N2CCC(N3CCC(N4CCC(N5CCN6CCC5CC6)C4)C3)C2)cc1,1,test,0.7310742669176681
CC#Cc1cncc(N2CC3C(C2)C3N2CCC3(CC2)C[C@@H](N2CCC4(CC2)C[C@@H](OC(F)(F)F)CO4)CO3)c1,1,test,0.5213011039278476
NC1=NC2(CO1)c1cc(Br)ccc1OC(c1ccccc1)C21COC1,1,test,0.7976620186573712
C1C[C@H](N2CC3CCN([C@H]4CNCCS4)C3C2)CN1,1,test,0.745443142595365
O=c1c2cc(-c3ccc(Cl)c(Cl)c3)c3ccccc3c2ncn1C1CCN(c2sc3ccccc3c2-c2ccc(Cl)c(Cl)c2)CC1,1,test,0.17154257084956126
FC(F)(F)[C@@H]1CC[C@H](N2CCNCC2)[C@H](c2cc3ccccc3o2)C1,1,test,0.8800274709550109
CN1CCN(C2CN(C3CN(C45CCC(N6CCN(C)CC6)(CC4)CO5)C3)C2)CC1,1,test,0.6291771654357908
Cc1c(C)n(-c2ccc(Cl)c(F)c2)c2ncnc(-c3ccc(Cl)c(F)c3)c12,1,test,0.39323408250547753
c1ccc(C23CCC(N4CCc5ccccc5CC4)(CC2)OC3)cc1,1,test,0.8111318496381175
Fc1ccccc1N1Cc2ccccc2C1,1,test,0.7018275326149043
c1ccn2c(-c3ccc(C4CCN(c5ccc(-c6cnc7ccccn67)cc5)CC4)cc3)cnc2c1,1,test,0.28830247742731663
C1=C(c2ccc(-c3cccc(-c4ccc(-c5ccc(-c6ccccn6)cc5)cc4)c3)cc2)c2ccccc2OC12CCCNC2,1,test,0.2197322372273639
CCC[C@@H](CCO)N1CCC2CN(c3cncc(N4CC5CCN(CCC(F)(F)F)C5C4)c3)CC21,1,test,0.5649972357388798
c1ccc2c(c1)c1ccnc(C3CCOCC3)c1n2-c1nccc2c3ccccc3n(-c3nccc4c5ccccc5n(C5CCOCC5)c34)c12,1,test,0.18690991149923844
c1csc(N2CCC[C@H](c3ncn4c3COc3c([C@H]5CCCN(C6CNC6)C5)cccc3-4)C2)c1,1,test,0.6075243395340474
Clc1cc2c(cc1[C@@H]1CC[C@H](c3cc4c(cc3Cl)OCO4)N1)OCO2,1,test,0.8243328855219884
O=C1OCc2cc(N3CCN(c4ccc5c(c4)CCN(c4ccc6c(c4)CCN(c4ccc7c(c4)OCO7)CC6)CC5)CC3)ccc21,1,test,0.27016987301693063
Clc1ccc([C@@H]2C[C@@]23CCN(c2ccc(Cl)cc2)C3)cc1,1,test,0.7186069259572944
Clc1ccc(-c2ccc(-c3ccccc3C3=CC4(CCNCC4)Oc4ccccc43)c3[nH]c(-c4ccccc4C4=CC5(CCNCC5)Oc5ccccc54)cc23)c(-c2ccccc2C2=CC3(CCNCC3)Oc3ccccc32)c1,1,test,0.12737936148581191
NC1=N[C@@]2(c3ccc(Cl)c(Cl)c3)CO[C@@H]([C@]34CO[C@@H](c5ccccc5)C[C@H]3CSC(N)=N4)C[C@H]2CS1,1,test,0.5311046236265783
Cc1cc(Cl)ccc1-c1ccc(-c2ccc(-c3ccc(Cl)cc3C)cc2)cc1,1,test,0.3211870519652803
Fc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1,test,0.5872981007681719
C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3)COC(N3CCN4CCC3CC4)C[C@@H]12,1,test,0.8212760828587973
Clc1ccc(-n2c(-n3c(N4Cc5ccccc5C4)cc4cc(Cl)ccc43)cc3cc(Cl)ccc32)cc1,1,test,0.22320906375212832
CN(C)c1ccc(-c2ccc(-c3ccc(N(C)C)c(F)c3)c(Cl)c2)c(Cl)c1,1,test,0.4844104859718334
N#Cc1ccc(-c2ccc3c(c2)OCO3)nc1,1,test,0.7456182281769078
Cc1nc2ccccn2c1-c1nc2cc(-c3cccc(F)c3)ccc2n2cccc12,1,test,0.36673592084324935
Cc1ccc2c(-c3ccc(Cl)cn3)cccc2n1,1,test,0.6484944131935731
N#Cc1ccc(-c2ccc(Cl)c(-c3cc(-c4ccccc4)ccc3Cl)c2)cc1,1,test,0.3432930728221792
Cc1cc(Cl)ccc1-c1ccc(-c2ccc(Cl)cc2C)cc1,1,test,0.4778331094289617
Clc1ccc(-c2ccccc2)cc1-c1ccc(Cl)c(-c2cc(-c3ccccc3)ccc2Cl)c1,1,test,0.23734238980830888
Cc1cc(Br)c(-c2ccc(Cl)c(-c3ccc(Cl)c(-c4c(Br)cc(C)c5ccccc45)c3/N=N/c3c(O)ccc4ccccc34)c2/N=N/c2c(O)ccc3ccccc23)c2ccccc12,1,test,0.15579328455190863
CN1CCC(c2ccc(-c3ccccc3-c3nc(N)nc4cc(C5CCN(C)CC5)sc34)cc2)CC1,1,test,0.3623770098066415
CN1CCN(C2CCN(C3CN(C45CCC(N6CCN(C)CC6)(CC4)CO5)C3)CC2)CC1,1,test,0.626916391719185
NC1=NC2(CO1)c1cc(N3[C@H]4CC[C@@H]3C[C@@H](N3[C@H]5CC[C@@H]3C[C@@H](N3CCCCC3)C5)C4)ccc1OCC21CC1,1,test,0.6245971278377368
CC1(C)C=Cc2c(O)c(-c3nc4ccccc4s3)c(O)c([C@H]3CCCN(C4CN(c5cnc6ccccn56)C4)C3)c2O1,1,test,0.2594034494090017
Fc1ccc(-c2ccc(N3CCOCC3)cc2)c(Br)c1,1,test,0.8189956528115807
O=C1C(c2ccnc3ccc(N4CCC5(CC4)C(=O)N(c4ccccc4)C(=O)N5c4ccccc4)cc23)CCc2ccccc2N1CCF,1,test,0.1801932586827255
CC1CCN(c2cccc(/C=N/NC(=N)N)c2)CC1,1,test,0.4393853689199734
Clc1ccc(N2Cc3ccccc3C2)cc1,1,test,0.7179111673179005
c1ccc2cc(N3CCCC3)ccc2c1,1,test,0.6765639557770707
O=[N+]([O-])c1cccc(-c2cnc3cc([C@H]4[C@@H]5CN(c6ccccc6F)C[C@@H]54)cc(-c4cccc([N+](=O)[O-])c4)c3c2)c1,1,test,0.16269840474487304
Oc1ccc2ccccc2c1/N=N/c1c(-c2ccccc2)cc(Cl)cc1-c1cc(Cl)cc(-c2ccccc2)c1/N=N/c1c(O)ccc2ccccc12,1,test,0.16087291777204013
Clc1ccc(-c2ccc(-c3ccc(C4CC[NH+](c5ccccc5)CC4)cc3)cc2)cc1,1,test,0.3684479609551215
Clc1ccc(-c2ccc(C3CC[NH+](c4ccccc4)CC3)cc2)cc1,1,test,0.6711843707287568
Cc1cc2[nH]c(N3CCC4(CC3)CO[C@@H](C)[C@H]4N)nc2cc1C#N,1,test,0.8374138833375607
NC1=NC2(CO1)c1cc(-c3ccc(N4CCC5(CC4)CCN(c4cc(=O)c6ccc(F)cc6o4)CC5)cc3)ccc1OC1(CCC1)C21COC1,1,test,0.2677497873532849
Fc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,1,test,0.6721869861822825
C[C@H]1Cc2c(ncnc2C2CCN(c3ccc4nc(-c5cccc6c5CCN(c5ncnc7c5C[C@H](C)NC7)C6)ccc4c3)CC2)CN1,1,test,0.2651211150332469
NC1=NC2(CO1)c1cc(-c3cc(Cl)ccc3-c3ccc4c(c3)COC4=O)ccc1OCC21CC1,1,test,0.527106643881229
O=C1CN2[C@@H]3CC1C[C@@H]2CC(c1ccc([C@@H]2CN4CCC2CC4)cc1Cl)C3,1,test,0.7677891757093163
CN(C)[C@H]1CCN(CCS(=O)(=O)c2ccc(O)cc2)C1,1,test,0.8711809843277583
Fc1ccc(-c2ccc(-c3ccc(-c4nc5cc(-c6ccc(F)cc6)ccc5[nH]4)cc3)cc2)cc1,1,test,0.2817878625811322
Clc1cccc(C2CCN(c3ccc(N4CCOCC4)cc3)CC2)c1,1,test,0.8013221224139299
Cc1ccc(-c2ccc([C@H]3Cc4c([nH]c5ccccc45)[C@](c4cnn(C)c4)(c4noc(N5CCC[C@H](c6ccc(C)cc6)C5)n4)N3)cc2)cc1,1,test,0.1875263475576981
Fc1ccc(-c2ccccc2F)cc1F,1,test,0.6687092568602299
Fc1ccc(/C(=N\Oc2ccc(/C(=N/Oc3ccc(Cl)cc3Cl)c3ccc(F)c(F)c3)cc2)c2ccc(-c3ccc(/C(=N/Oc4cnc5ccccn45)c4ccc(F)c(F)c4)cc3)cc2)cc1F,1,test,0.06548005542346619
N#Cc1ccc(-c2ccc3c(c2)[C@@H](Cc2nc4c5c(ccc4o2)CCN(S(=O)(=O)c2ccc(C#N)cc2Cl)CC5)[C@@H](c2ccc(C#N)cc2)CC3)cc1,1,test,0.16728661591297203
c1cc([C@H]2CCCN(C3CNC3)C2)c2c(c1)-n1cnc([C@H]3CCCN(C4CNC4)C3)c1CO2,1,test,0.7470019044226354
Clc1cnc(C2CCN(c3ncc(Cl)c(C4CNC4)n3)CC2)nc1C1CCNCC1,1,test,0.744334030138497
CCN1CCC(c2ccc3cc(N4CCc5ccc(N6CCC(F)(F)C6)cc5CC4)ccc3n2)CC1,1,test,0.4552169313531464
Fc1ccc(-c2cccc(Br)c2)cc1F,1,test,0.7195984081884479
Cn1cnc2c1c(=O)n(C1(C#N)CCN(c3ccccc3)CC1)c(=O)n2C,1,test,0.6755266157979064
CC1CCN([C@]23CC[C@H](CC2)C3(C)C)CC1,1,test,0.6525668883901818
C[C@H]1[C@@H](N2CC[C@@]3(C[C@@H]3N(C)C)C2)Oc2ccccc2S1(=O)=O,1,test,0.8208885625625597
Brc1ccc(C2CN(C3CCN(c4ccc(Br)cc4)CC3)C2)cc1,1,test,0.6283352461450925
Cc1c2c(n3c1CCCN1C[C@@H](F)C[C@@H]1CNc1cc-3ccc1[C@H]1Cc3c([nH]c4ccccc34)[C@@H](C3CCOCC3)N1)CC(C)(C)CC2=O,1,test,0.2067040062847032
NC1=NC2(CO1)c1cc(-c3cc(=O)c4ccc(F)cc4o3)ccc1OC1(CCC1)C21COC1,1,test,0.6125039931186559
CC1(c2c[nH]c3ccccc23)CCN(C2(C)CCN(c3ccccc3-c3c[nH]c4ccccc34)CC2)CC1,1,test,0.26386791601822684
Cc1ccc(-c2c(N3CCC(ON4C(=O)CCc5ccccc54)(c4ccc(C)cc4)CC3)sc3ccccc23)cc1,1,test,0.21654969369682445
N#Cc1ccc(C23CCC(c4ccccc4C#N)(CC2)OC3)cc1Cl,1,test,0.7812424292273574
O=c1c2cc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)c3ccccc3c2ncn1-c1nc2cc(-c3ccccc3)ccc2[nH]1,1,test,0.2049246356115897
CCS(=O)(=O)n1c2c(c3cc(N4c5ccccc5CCc5ccc(Cl)cc54)ccc31)CN(c1ccc(-c3ccc(N4c5ccccc5CCc5ccc(Cl)cc54)cc3)cc1)CC2,1,test,0.16658322110824733
c1csc(-c2nc3cc(N4CCC[C@H](c5ncn6c5COc5c(-c7cccs7)cccc5-6)C4)ccc3[nH]2)c1,1,test,0.2541962267786344
Cc1cc(-c2nc(N3CCN(c4c(C)cccc4C)CC3)nc3cccc(-c4ccc(C5=CC6(CCNCC6)Oc6ccccc65)cc4)c23)cc(C)c1F,1,test,0.1920019067215996
Clc1cc2c(cc1C1CCN([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)CC1)OCO2,1,test,0.5134517761867895
c1ccn2c(-c3ccc(C4CCN(C5CCN(c6cnc7ccccn67)CC5)CC4)cc3)cnc2c1,1,test,0.34360946210943444
CCN1CCC(c2ccc3cc(N4CCC(N5CCC(F)(F)C5)CC4)ccc3n2)CC1,1,test,0.7013159596471392
CC1(c2ccc3ncc(F)c(-c4ccc5ncc(F)c(N6CC7CCN(C8(C)N=C(N)c9ccccc9S8)C7C6)c5n4)c3n2)N=C(N)c2ccccc2S1,1,test,0.19577493568571777
Fc1ccc(-c2nc(N3CCC(c4ncc(Cl)c(C5CNC5)n4)CC3)ncc2Cl)cc1,1,test,0.62215010625732
c1nc2ccc(-c3ccc(-c4cc5c(-c6ccc7ncoc7c6)ncc(-c6ccc7ncoc7c6)c5s4)cc3)cc2o1,1,test,0.21094950902164356
O=C1COc2ccc(Cl)cc2N1CCN1CCC(c2ccc(C3CCN(CCN4C(=O)COc5ccc(Cl)cc54)CC3)nc2)CC1,1,test,0.31058774178260595
c1cc(N2CCC(N3CCC(N4Cc5ccccc5C4)CC3)CC2)cc(N2Cc3ccccc3C2)c1,1,test,0.47995788496476355
Fc1ccc(C2(N3CCC(c4ccc(Cl)cc4Cl)CC3)CCNCC2)cc1,1,test,0.7136290556157361
Cc1ccc(-c2ccc([C@H]3Cc4c([nH]c5ccccc45)[C@](c4cnn(C)c4)(c4noc(-c5ccc6[nH]ccc6c5)n4)N3)cc2)cc1,1,test,0.18878978354755077
Cc1ccc2cc(-c3ccc(N4CCN(c5cc6ccc(C)cc6[nH]5)CC4)cc3)[nH]c2c1,1,test,0.3614848275052868
CCCS(=O)(=O)n1c2c(c3cc(N4CCOCC4)ccc31)CN(S(=O)(=O)c1ccc(C)cc1)CC2,1,test,0.4992805967160173
CCC[C@@H](CCO)N1CC2CCN(c3cncc(N4CC5CCN([C@@H](CCC)CCO)C5C4)c3)C2C1,1,test,0.4578146943037118
CN1CCCCC1c1nc2cc(C34CC3CN(C3CCCCN3C)C4)ccc2[nH]1,1,test,0.8622685212512783
Cc1ccc2c(-c3ccc(/C(CCCCN4CCC(c5ccc(Cl)cn5)CC4)=N/Oc4ccc(Cl)cn4)cc3)cccc2n1,1,test,0.08811829421490461
N#Cc1ccccc1-c1ccc(C2CCCc3c(ccc(C(F)(F)F)c3C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)C2)cc1,1,test,0.16314175301424136
Cc1cc(-c2ccc3ncc([C@H]4CCc5cc(-c6cccc(Cl)c6)ccc5C4)c(-c4cc(C)on4)c3c2)no1,1,test,0.22730584118511293
C[C@H]1Sc2ccccc2O[C@@H]1c1nc(-c2nc(-c3cccc4nonc34)cnc2C#N)cnc1C#N,1,test,0.35196040474630097
N#Cc1ccc2c(c1)CC[C@@H](c1cccc(C3CNC3)c1)C2,1,test,0.9175243020516608
N#CC1CCN(c2ccccc2)C1,1,test,0.6477735292083142
N#Cc1cc(N2CCC[C@H](N)C2)ccc1F,1,test,0.78055845667761
Clc1cccc(-c2cccc(Cl)c2Cl)c1,1,test,0.6489454818006694
